Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.001681551201306373,0.24322537936960678,0.49317885130001954
20,-3.500204281090534e-05,0.4872895353855278,0.6980612690770974
30,-0.0005559532643459553,0.7304730808741732,0.8546771793339127
40,-0.001661490284895966,0.9707585874989683,0.9852708193684456
50,-0.0011849554318159562,1.21248478078581,1.1011288665664023
60,-0.00045820015210045443,1.4531425915553515,1.20546364173929
70,-0.0014690857271934146,1.6934771597678981,1.3013366819420322
80,9.842505389222656e-05,1.9322088014570167,1.3900391366637908
90,-0.0012484277703516612,2.169787185733088,1.4730197506255942
100,-0.0008360432308312091,2.4007981091038935,1.5494509056771995
